date,mb-pt,mb-dt,mb-hd,mb-hc,mb-ht,mb-id,mb-ic,mb-it,ie-pt,ie-dt,ie-hd,ie-hc,ie-ht,ie-id,ie-ic,ie-it,no-pt,no-dt,no-hd,no-hc,no-ht,no-id,no-ic,no-it,pm-pt,pm-dt,pm-hd,pm-hc,pm-ht,pm-id,pm-ic,pm-it,sh-pt,sh-dt,sh-hd,sh-hc,sh-ht,sh-id,sh-ic,sh-it,wg-pt,wg-dt,wg-hd,wg-hc,wg-ht,wg-id,wg-ic,wg-it
2021-10-20,62474,1236,11,96,4417,5,21,946,4636,54,2,7,320,0,0,84,8705,59,1,11,476,1,4,100,4594,85,1,12,363,0,1,67,9330,217,4,38,845,1,9,143,35209,821,3,28,2413,3,7,552
2021-10-21,62597,1237,10,94,4427,1,22,947,4643,55,0,5,320,0,0,84,8734,59,2,12,478,1,5,101,4611,85,2,12,365,0,1,67,9369,217,3,39,848,0,9,143,35240,821,3,26,2416,0,7,552
2021-10-22,62696,1238,10,89,4437,0,23,947,4645,55,0,5,320,0,0,84,8751,59,3,13,481,0,5,101,4626,85,1,12,366,0,1,67,9419,218,5,34,853,0,9,143,35255,821,1,25,2417,0,8,552
2021-10-23,62849,1241,10,88,4447,3,24,950,4649,55,1,5,321,0,0,84,8777,60,3,14,484,1,6,102,4639,85,0,11,366,1,2,68,9474,220,5,34,858,0,8,143,35310,821,1,24,2418,1,8,553
2021-10-24,62917,1244,10,89,4457,2,24,952,4650,55,1,5,322,0,0,84,8786,60,3,16,487,0,4,102,4653,86,2,11,368,0,2,68,9505,221,3,35,861,2,10,145,35323,822,1,22,2419,0,8,553
2021-10-25,62998,1247,11,86,4468,1,24,953,4651,55,0,4,322,0,0,84,8802,61,1,15,488,0,4,102,4665,86,4,12,372,1,3,69,9547,222,5,35,866,0,9,145,35333,823,1,20,2420,0,8,553
2021-10-26,63115,1247,10,88,4478,1,21,954,4653,55,0,3,322,0,0,84,8855,61,3,16,491,0,3,102,4678,86,1,13,373,1,4,70,9582,222,5,36,871,0,8,145,35347,823,1,20,2421,0,6,553
2021-10-27,63239,1248,7,90,4485,5,26,959,4662,55,0,2,322,0,0,84,8888,61,1,18,492,1,4,103,4699,87,1,13,374,0,4,70,9634,222,5,38,876,3,11,148,35356,823,0,19,2421,1,7,554
2021-10-28,63374,1248,8,94,4493,2,28,961,4668,55,1,3,323,0,0,84,8908,61,2,20,494,0,4,103,4705,87,0,12,374,0,4,70,9715,222,5,40,881,1,12,149,35378,823,0,19,2421,1,8,555
2021-10-29,63479,1250,12,97,4505,1,29,962,4680,55,1,3,324,1,1,85,8916,62,1,18,495,0,4,103,4722,87,5,13,379,0,4,70,9761,223,5,45,886,0,12,149,35400,823,0,18,2421,0,8,555
2021-10-30,63601,1251,12,96,4517,3,33,965,4688,55,0,3,324,0,1,85,8921,62,3,18,498,0,4,103,4728,87,1,12,380,0,4,70,9840,224,5,43,891,3,15,152,35424,823,3,20,2424,0,9,555
2021-10-31,63705,1254,7,101,4524,0,31,965,4703,55,0,3,324,0,1,85,8929,62,1,18,499,0,4,103,4737,87,2,14,382,0,4,70,9887,227,4,45,895,0,13,152,35449,823,0,21,2424,0,9,555
2021-11-01,63824,1254,5,108,4529,1,31,966,4710,55,1,4,325,0,1,85,8959,62,1,20,500,1,5,104,4754,87,1,15,383,0,4,70,9934,227,2,44,897,0,12,152,35467,823,0,25,2424,0,9,555
2021-11-02,63948,1256,10,108,4539,2,29,968,4715,55,1,4,326,0,1,85,8988,62,0,16,500,0,3,104,4769,89,2,15,385,1,4,71,9972,227,6,46,903,0,12,152,35504,823,1,27,2425,1,9,556
2021-11-03,64097,1260,13,121,4552,2,28,970,4732,55,0,6,326,0,1,85,9012,63,2,16,502,0,3,104,4786,91,2,15,387,0,3,71,10032,228,6,52,909,2,13,154,35535,823,3,32,2428,0,8,556
2021-11-04,64224,1263,6,120,4558,5,30,975,4739,55,0,7,326,1,2,86,9017,63,1,16,503,0,2,104,4797,91,2,15,389,1,3,72,10105,230,3,52,912,2,14,156,35566,824,0,30,2428,1,9,557
2021-11-05,64402,1266,6,120,4564,0,30,975,4748,55,1,7,327,0,2,86,9040,63,0,16,503,0,1,104,4821,91,0,13,389,0,3,72,10177,233,5,56,917,0,14,156,35616,824,0,28,2428,0,10,557
2021-11-06,64549,1266,7,136,4571,1,30,976,4771,55,0,8,327,0,2,86,9050,63,1,13,504,0,2,104,4852,91,0,26,389,0,3,72,10219,233,4,60,921,1,13,157,35657,824,2,29,2430,0,10,557
2021-11-07,64729,1266,12,140,4583,2,31,978,4781,55,2,10,329,0,2,86,9057,63,1,14,505,0,1,104,4883,91,0,26,389,0,3,72,10287,233,7,62,928,2,15,159,35721,824,2,28,2432,0,10,557
2021-11-08,64878,1266,7,138,4590,5,31,983,4797,55,0,10,329,1,3,87,9078,63,1,15,506,0,1,104,4889,91,1,25,390,0,2,72,10345,233,3,56,931,3,16,162,35769,824,2,32,2434,1,9,558
