date,AK-pt,AK-dt,AL-pt,AL-dt,AR-pt,AR-dt,AS-pt,AS-dt,AZ-pt,AZ-dt,CA-pt,CA-dt,CO-pt,CO-dt,CT-pt,CT-dt,DC-pt,DC-dt,DE-pt,DE-dt,FL-pt,FL-dt,GA-pt,GA-dt,GU-pt,GU-dt,HI-pt,HI-dt,IA-pt,IA-dt,ID-pt,ID-dt,IL-pt,IL-dt,IN-pt,IN-dt,KS-pt,KS-dt,KY-pt,KY-dt,LA-pt,LA-dt,MA-pt,MA-dt,MD-pt,MD-dt,ME-pt,ME-dt,MI-pt,MI-dt,MN-pt,MN-dt,MO-pt,MO-dt,MP-pt,MP-dt,MS-pt,MS-dt,MT-pt,MT-dt,NC-pt,NC-dt,ND-pt,ND-dt,NE-pt,NE-dt,NH-pt,NH-dt,NJ-pt,NJ-dt,NM-pt,NM-dt,NV-pt,NV-dt,NY-pt,NY-dt,OH-pt,OH-dt,OK-pt,OK-dt,OR-pt,OR-dt,PA-pt,PA-dt,PR-pt,PR-dt,RI-pt,RI-dt,SC-pt,SC-dt,SD-pt,SD-dt,TN-pt,TN-dt,TX-pt,TX-dt,UT-pt,UT-dt,VA-pt,VA-dt,VI-pt,VI-dt,VT-pt,VT-dt,WA-pt,WA-dt,WI-pt,WI-dt,WV-pt,WV-dt,WY-pt,WY-dt
2021-01-13,50840,226,410995,5760,262020,4186,0,0,641729,10673,2870104,31685,366774,5285,220576,6536,32600,831,67173,1166,1517472,23396,782288,11803,7444,124,24352,312,301161,4232,152364,1564,1046030,19617,574119,10334,254104,3375,313281,2991,355835,8022,448447,13359,314867,6404,31150,453,573278,14336,440354,5842,489319,6411,128,2,243899,5315,87653,1069,641073,7745,95135,1364,179199,1803,55378,885,602629,20161,159119,2807,253985,3596,1179266,40005,799639,15452,341820,2848,129109,1708,747461,18484,84639,1659,102485,2120,365378,5911,104195,1604,665499,8148,2040751,31277,314817,1449,412545,5552,2166,24,9368,158,281202,3838,558020,5679,104392,1671,48289,522
2021-01-14,51185,228,414583,5945,264511,4228,0,0,649040,10855,2910044,32309,369177,5316,221544,6553,32820,842,68065,1178,1531192,23613,791324,11975,7457,124,24598,318,302560,4251,153358,1591,1052682,19724,578494,10400,254410,3376,317344,3042,361148,8080,454402,13433,317815,6449,31958,461,576573,14511,441935,5885,492899,6457,128,2,245847,5356,88110,1077,650926,7825,95378,1372,180131,1818,55957,897,609721,20161,160543,2836,256172,3658,1193453,40245,807293,15570,344969,2882,130246,1737,754682,18784,84816,1679,103386,2130,371180,5934,104512,1614,670482,8232,2068637,31693,317559,1460,417839,5626,2166,24,9573,162,283777,3876,561160,5728,105219,1702,48701,522
2021-01-15,51485,229,417528,6030,267635,4263,0,0,658186,11040,2948054,32998,371458,5343,223422,6594,33140,842,68727,1182,1548067,23799,801130,12138,7474,125,24789,318,303926,4257,154470,1603,1059324,19873,583160,10465,258354,3517,321269,3061,364853,8080,459927,13509,320739,6494,32781,477,579574,14550,443562,5918,497037,6492,128,2,248189,5411,88635,1086,659840,7933,95599,1395,180910,1837,56966,908,616032,20320,161805,2874,258050,3698,1212922,40449,814442,15711,348513,2925,131258,1758,760810,19009,85954,1692,104443,2146,375967,6037,104937,1629,676039,8311,2094921,32086,320102,1472,422634,5656,2166,24,9734,163,285970,3903,563866,5770,106649,1733,48909,522
2021-01-16,51678,229,420681,6119,270178,4293,0,0,666901,11248,2983149,33384,373483,5363,223422,6594,33537,847,69372,1188,1560186,24004,809663,12291,7474,125,24969,320,304748,4321,155276,1605,1064667,20020,587049,10534,258354,3517,324324,3093,364853,8080,465726,13583,324031,6541,33219,507,581785,14669,445047,5955,499866,6523,128,2,250869,5481,89056,1088,667826,8016,95714,1403,180910,1837,57605,927,622089,20414,162893,2910,260090,3761,1228867,40621,821507,15832,352145,2952,132412,1799,767234,19223,86523,1703,104443,2161,382422,6108,105278,1633,680847,8355,2112662,32428,322252,1485,429391,5706,2166,24,9915,163,285970,3903,566275,5905,108124,1761,49068,522
2021-01-17,51959,229,422598,6120,271154,4311,0,0,673882,11266,3014428,33619,374981,5379,223422,6594,33851,850,70294,1200,1571279,24137,815995,12296,7474,125,25064,322,305151,4323,155554,1607,1068829,20050,590211,10602,258354,3518,326674,3127,368980,8203,470140,13652,326445,6567,33559,511,581785,14669,446380,5995,502063,6526,128,2,252475,5521,89393,1092,674637,8083,95864,1406,181978,1837,58229,933,627221,20439,163637,2932,261573,3779,1242561,40809,826754,15951,355478,2987,133205,1800,772879,19336,87381,1703,104443,2169,388184,6237,105544,1656,685321,8391,2127111,32600,323837,1493,439305,5729,2260,24,10057,163,289939,3903,568166,5906,108821,1776,49363,522
2021-01-18,52113,229,424028,6121,272263,4343,0,0,679282,11265,3043005,33793,376171,5386,230125,6670,34033,857,70910,1210,1579281,24274,820952,12360,7474,125,25187,322,306083,4324,155554,1607,1072214,20118,592709,10670,261825,3540,328667,3167,369951,8253,473441,13705,328214,6596,33876,514,585128,14686,447349,6007,503740,6530,129,2,253932,5524,89576,1093,674637,8083,95934,1406,182176,1842,58709,933,631074,20458,164263,2958,262794,3784,1255971,40991,831066,16076,357333,2994,133851,1803,776642,19411,87939,1703,104443,2187,391464,6248,105659,1667,687751,8430,2138190,32711,324919,1500,446550,5739,2260,24,10220,163,289939,3903,569335,5926,109809,1784,49708,522
2021-01-19,52243,230,426543,6126,273594,4386,0,0,685699,11266,3078551,34472,377856,5388,232219,6682,34259,861,71311,1219,1589097,24436,828581,12572,7515,128,25195,324,307302,4332,156778,1637,1076532,20153,595436,10720,262003,3540,330906,3194,372089,8324,476526,13749,330186,6650,34262,519,586673,14702,448268,6013,506104,6543,129,2,255125,5574,89864,1093,684497,8139,96071,1408,182176,1842,59228,938,635702,20512,164954,2975,263972,3792,1268692,41184,836049,16178,358909,3037,134468,1808,783533,19494,88373,1703,107066,2199,394318,6259,105786,1667,690065,8471,2157459,33032,326221,1507,451076,5798,2283,24,10321,163,291989,3940,571268,5973,110820,1815,49922,550
2021-01-20,52413,253,429655,6283,276114,4441,0,0,690544,11528,3097632,35102,379227,5422,234134,6726,34403,863,71775,1228,1601011,24578,836649,12778,7521,128,25278,325,308787,4394,157588,1635,1081354,20285,598313,10786,265522,3594,334320,3243,374582,8383,481040,13829,332353,6689,34963,530,589869,14770,449492,6047,508632,6742,129,2,256827,5638,90255,1094,690912,8200,96222,1409,184482,1862,59891,950,641140,20664,165835,3009,265143,3863,1279811,41399,842433,16275,360913,3085,135142,1832,789195,19881,88513,1717,107876,2223,399843,6328,106063,1667,694291,8556,2185554,33491,328380,1517,455591,5861,2305,24,10471,165,294017,3940,573119,6035,111677,1836,50124,550
2021-01-21,52627,254,432536,6379,279220,4496,0,0,699942,11772,3122705,35837,381210,5440,235796,6774,34612,864,72523,1241,1613884,24739,844799,12889,7521,128,25441,328,310440,4445,158200,1654,1086333,20423,601937,10837,265709,3594,338033,3301,378318,8442,486180,13906,334519,6735,35638,536,592382,14933,450762,6079,511631,6778,129,2,259117,5668,90649,1100,698099,8339,96369,1422,185346,1868,60588,962,646189,20760,166823,3044,266343,3910,1293719,41599,849704,16375,363614,3140,135973,1843,794787,20136,88728,1732,108786,2232,404492,6373,106400,1673,697783,8684,2208871,33942,330469,1547,459604,5940,2305,24,10580,168,296087,4065,575688,6090,112617,1849,50424,550
2021-01-22,52926,254,436087,6486,281382,4549,0,0,708041,12001,3147207,36391,383008,5462,237815,6819,34905,867,73233,1252,1627603,25011,853173,13060,7547,128,25658,332,311695,4478,158798,1667,1093375,20534,605426,10903,268908,3616,340778,3337,380255,8483,491452,13987,336915,6792,36274,540,594920,14951,452268,6100,514216,6823,129,2,261167,5713,91049,1104,705535,8464,96565,1428,186255,1878,61206,971,650389,20875,167731,3077,268212,3958,1309403,41786,853982,16496,366576,3187,136839,1865,800094,20340,89282,1761,109735,2248,409188,6404,106716,1684,701847,8777,2227789,34381,333118,1571,463751,6002,2321,24,10759,169,298249,4114,577991,6135,113615,1856,50583,571
2021-01-23,53175,259,439442,6657,282995,4563,0,0,715357,12170,3168028,36900,384966,5482,237815,6819,35077,870,73915,1254,1639914,25164,862158,13246,7547,128,25758,336,312622,4486,159325,1668,1098527,20645,608519,10950,268908,3616,344567,3386,380255,8483,496093,14064,339307,6837,36598,544,596746,15181,453808,6131,516474,6841,129,2,263023,5752,91410,1141,712716,8586,96720,1436,186854,1879,61995,981,657536,20934,168579,3115,269713,4011,1323312,41950,859841,16594,370751,3231,137600,1877,805387,20527,90073,1771,109735,2256,413789,6479,106963,1696,705876,8819,2242473,34725,334889,1582,468655,6079,2341,24,10908,170,300198,4114,580003,6184,114752,1872,50583,571
2021-01-24,53336,259,441170,6660,284066,4606,0,0,722574,12238,3187475,37137,386285,5505,237815,6819,35301,872,74575,1267,1649449,25293,866911,13250,7547,128,25925,342,313137,4487,159506,1669,1101819,20680,611039,10996,268908,3616,346138,3421,383862,8565,500037,14133,341452,6865,36598,544,596746,15181,454989,6163,518742,6848,129,2,264219,5772,91652,1151,718812,8695,96817,1436,187147,1879,62492,987,662808,20951,169205,3145,270907,4026,1335695,42144,864322,16702,373703,3279,138168,1880,809040,20606,91028,1773,109735,2272,418325,6547,107148,1705,708717,8859,2250421,34911,336405,1595,472447,6078,2341,24,11033,170,300198,4114,581377,6190,115307,1895,50898,571
2021-01-25,53421,259,443009,6662,284702,4650,0,0,727895,12239,3213222,37563,387500,5512,243632,6911,35505,879,75191,1271,1658169,25446,870828,13303,7554,129,26019,342,313909,4488,160033,1681,1104763,20744,613228,11037,271503,3645,347827,3460,385942,8590,503688,14178,343138,6900,37046,547,600093,15219,455783,6166,520479,6855,132,2,265146,5777,91816,1151,723445,8720,96874,1436,187793,1894,62890,990,666951,20972,169696,3157,271897,4029,1347667,42357,868656,16803,375487,3293,138587,1882,813744,20668,91596,1778,111754,2285,421417,6552,107180,1705,710427,8970,2269424,35090,337264,1597,478619,6081,2350,24,11165,171,302141,4148,582477,6199,115839,1899,51062,571
2021-01-26,53510,260,445909,6896,287187,4690,0,0,732643,12448,3235045,38272,388620,5517,244899,6934,35700,888,75490,1276,1667763,25673,879221,13482,7566,129,26030,401,315002,4492,160592,1688,1108430,20853,614946,11087,271578,3646,350519,3495,388562,8621,506183,14220,344620,6963,37710,558,602168,15305,456490,6174,522677,6984,132,2,266598,5852,92160,1185,727423,8776,97006,1440,188122,1905,63367,994,671781,21105,170296,3171,272853,4088,1358707,42537,872918,16888,377079,3323,139355,1904,818493,20895,92069,1783,112396,2296,423667,6578,107380,1705,712406,9162,2290621,35420,338675,1613,483326,6174,2373,24,11285,171,303482,4167,584041,6264,116978,1928,51152,596
2021-01-27,53692,261,449086,7172,288964,4742,0,0,738561,12643,3251292,38806,390296,5552,247339,6976,35865,895,75832,1283,1676171,25833,885605,13643,7568,129,26164,404,316114,4500,161212,1714,1112181,20949,617176,11137,274746,3740,352934,3542,392416,8688,509503,14304,346559,6996,38170,562,604233,15314,457317,6192,524857,7018,132,2,268672,5917,92531,1201,733010,8915,97160,1441,188784,1917,63886,1006,676537,21220,171047,3198,273873,4134,1369072,42699,878284,16967,379789,3388,140063,1924,824330,21111,92244,1794,113009,2303,427231,6673,107608,1739,715806,9316,2309220,35877,340684,1620,488553,6228,2373,24,11379,172,305289,4211,585600,6302,117775,1953,51368,596
2021-01-28,53876,262,452734,7340,290856,4784,0,0,743232,12819,3273905,39588,391737,5569,248765,7020,36132,902,76495,1292,1687594,26035,892957,13827,7572,129,26263,406,317124,4532,161720,1721,1116372,21074,619995,11180,274823,3741,355868,3611,394909,8743,514134,14348,348749,7037,38454,567,606488,15402,458633,6208,527523,7041,132,2,270476,5945,92934,1210,739500,9046,97304,1442,189597,1921,64591,1022,681283,21301,171719,3226,274951,4181,1382855,42905,883716,17049,382120,3423,140783,1930,830574,21301,92541,1801,113754,2317,431169,6903,107795,1763,717583,9417,2330272,36292,342445,1620,493674,6308,2384,24,11523,172,307809,4243,587580,6334,118562,1983,51430,596
2021-01-29,54063,262,455582,7566,292563,4831,0,0,748260,13022,3293531,40280,393459,5594,250023,7046,36414,907,76935,1299,1698570,26254,899515,13986,7579,129,26460,407,318319,4577,162355,1725,1120528,21146,622625,11220,276956,3802,358469,3668,397276,8801,517252,14444,350629,7076,38813,570,608627,15410,459747,6236,530002,7055,132,2,272662,5983,93246,1227,746459,9157,97457,1444,189597,1921,65134,1036,687269,21383,172798,3248,276279,4218,1395806,43090,888590,17133,384921,3471,141729,1938,840003,21470,92968,1812,114438,2324,435633,6942,107955,1768,722491,9461,2348188,36650,343962,1655,497912,6379,2398,24,11658,172,309801,4285,589384,6390,119467,2006,51690,596
2021-01-30,54218,262,455582,7566,294387,4838,0,0,753379,13098,3310949,40764,395019,5620,250023,7046,36662,909,77551,1301,1713589,26360,905858,14196,7579,129,26545,407,319110,4651,162683,1725,1123873,21213,624959,11262,276956,3802,361115,3714,397276,8801,521360,14531,352726,7107,39168,590,610138,15525,460819,6255,531550,7070,132,2,274190,6018,93762,1232,752627,9287,97561,1447,190570,1920,65655,1042,692543,21455,173539,3265,277349,4264,1408698,43268,892781,17216,387307,3504,142416,1957,844609,21598,93406,1823,114438,2333,439785,7014,108070,1775,724742,9574,2363266,36924,345430,1663,502221,6449,2398,24,11831,173,311597,4285,590997,6430,120340,2015,51704,596
2021-01-31,54350,262,459639,7688,295268,4868,0,0,758404,13120,3324264,41004,396185,5640,250023,7046,36872,913,78071,1305,1721377,26479,909445,14198,7579,129,26596,410,319408,4901,162683,1725,1126301,21253,626682,11296,276956,3804,362881,3745,400626,8859,524025,14577,354473,7127,39324,590,610138,15525,461807,6268,532747,7071,132,2,275001,6045,93949,1233,757526,9335,97629,1447,190713,1920,65949,1057,696829,21484,174064,3283,278308,4270,1419907,43450,895792,17289,390197,3547,142416,1957,848335,21656,93624,1829,114438,2341,443386,7042,108250,1778,727861,9650,2376344,37074,346624,1665,504779,6464,2398,24,11965,174,311597,4285,592140,6434,121001,2024,51912,596
2021-02-01,54457,262,460860,7688,296494,4895,0,0,762145,13124,3342647,41503,397101,5641,253954,7119,37008,916,78495,1308,1727107,26685,912479,14242,7608,129,26692,410,320187,4906,163165,1735,1128613,21273,628391,11331,279008,3834,364498,3780,401591,8912,526423,14607,355636,7154,39543,595,612710,15536,462528,6270,534394,7074,133,2,275706,6056,94070,1234,761302,9342,97680,1447,190950,1920,66289,1059,700346,21513,174550,3295,279146,4278,1428839,43622,899079,17358,391611,3564,143373,1958,852028,21695,94238,1836,115956,2352,445916,7283,108315,1778,729187,9753,2412627,37245,347208,1668,507640,6474,2421,24,12083,175,313335,4318,592921,6436,121425,2028,52057,596
2021-02-02,54596,279,462938,7894,298004,4939,0,0,765083,13362,3355781,41951,398037,5650,256522,7133,37008,916,78696,1316,1737640,26822,917440,14450,7610,129,26734,410,321274,4919,163656,1741,1130917,21336,629903,11371,279155,3834,366929,3812,404194,8953,528662,14652,356541,7188,39960,618,614143,15609,463132,6278,536176,7340,133,2,276531,6132,94384,1249,764228,9409,97797,1447,191437,1929,66656,1059,703496,21584,174982,3310,279957,4324,1436788,43793,902736,17434,392923,3602,143978,1981,856229,21820,94526,1846,116191,2366,447904,7318,108431,1779,731360,9900,2431687,37619,348409,1685,510380,6517,2426,24,12196,176,314692,4316,594217,6480,121935,2031,52128,624
2021-02-03,54820,279,465056,8203,300430,4985,0,0,767379,13576,3368281,42534,399267,5664,257004,7157,37199,926,78982,1318,1744619,27019,922364,14587,7618,129,26814,414,322308,4975,164163,1748,1134231,21420,631331,11408,281322,3909,369510,3863,406235,9006,531117,14708,357483,7220,40233,627,615860,15644,463766,6302,537804,7415,133,2,277322,6158,94810,1303,776307,9578,97936,1447,192042,1931,67041,1076,705807,21693,175652,3338,280707,4373,1443942,43959,906727,17518,395062,3654,144605,1991,859414,21961,94662,1853,116704,2380,450794,7394,108639,1782,733216,10033,2449535,38039,350000,1697,513339,6575,2430,24,12329,179,316294,4388,595756,6496,122470,2058,52288,624
2021-02-04,55004,279,467823,8365,302899,5009,0,0,771796,13752,3382932,43164,400851,5682,257941,7185,37365,932,79225,1321,1752330,27247,928070,14756,7622,129,26953,416,323216,5033,164565,1747,1137559,21497,633667,11597,281363,3909,372003,3921,408995,9044,533921,14784,359037,7251,40534,630,617745,15725,465176,6319,540007,7441,133,2,278532,6182,95111,1308,781802,9728,98034,1447,192549,1952,67492,1085,709096,21793,176211,3355,281596,4424,1450912,44109,910847,17587,397858,3681,145320,1998,862834,22091,94984,1861,117291,2387,453878,7487,108813,1788,736370,10202,2463424,38453,351273,1711,516398,6650,2440,24,12503,181,317878,4416,597475,6545,123044,2080,52468,624
2021-02-05,55258,279,469319,8449,304723,5050,0,0,775622,13948,3399745,43773,402754,5705,259372,7214,37634,940,79546,1325,1763873,27457,932912,14858,7636,129,27101,416,323797,5067,164969,1758,1141219,21603,635171,11686,283926,4112,374259,3971,409861,9076,537208,14859,360584,7287,40799,632,619499,15750,466224,6341,542198,7455,133,2,279742,6222,95458,1307,787349,9841,98095,1451,193069,1958,67919,1091,713324,21886,176793,3378,282493,4463,1458809,44277,914530,17650,400527,3710,146137,2002,867586,22251,95064,1867,117891,2393,459974,7553,108944,1798,739031,10405,2478003,38893,352489,1728,521467,6732,2449,24,12612,181,319371,4449,598902,6575,123641,2100,52576,624
2021-02-06,55261,279,471311,8513,306064,5061,0,0,779093,14011,3408241,44157,404256,5722,259372,7214,37877,947,79832,1329,1771359,27599,937402,15090,7636,129,27192,416,324306,5108,165209,1767,1144281,21676,637987,11752,283926,4112,376253,4020,409861,9076,540827,14921,362084,7329,41065,634,620685,15854,467217,6357,543392,7472,133,2,280778,6266,95717,1312,791521,9926,98106,1453,193421,1968,68260,1098,717835,21964,177214,3386,283391,4496,1470301,44478,918079,17719,402590,3761,146741,2020,871549,22396,95355,1872,117891,2400,462981,7611,109132,1804,742213,10463,2486505,39182,353700,1733,526176,6773,2449,24,12766,182,320146,4449,600016,6611,124190,2119,52618,624
2021-02-07,55261,279,472423,8515,306736,5076,0,0,780637,14048,3417982,44387,405330,5731,259372,7214,38035,952,80594,1335,1777983,27696,940991,15092,7636,129,27236,418,324590,5108,165209,1767,1146346,21738,639711,11817,283926,4113,377790,4051,411812,9119,543934,14999,363650,7349,41219,635,620685,15854,468118,6367,544197,7474,133,2,281678,6269,95790,1314,796195,9983,98155,1453,193722,1968,68597,1104,722167,21989,177556,3399,284042,4520,1480224,44657,920217,17778,404782,3813,147122,2023,875571,22460,95839,1883,117891,2412,466373,7651,109229,1809,744600,10469,2494861,39322,354608,1736,529125,6778,2466,24,12900,183,320146,4449,600782,6613,124708,2129,52627,624
2021-02-08,55766,279,473348,8523,307373,5106,0,0,782887,14055,3432088,44733,406276,5733,263739,7282,38136,956,80931,1339,1783720,27815,943695,15130,7664,130,27225,418,325219,5110,165658,1776,1148088,21779,640744,11875,285338,4205,378793,4091,412989,9142,545303,15054,364553,7372,41419,636,622813,15863,468682,6370,545150,7475,133,2,282313,6270,95914,1314,799279,9991,98184,1454,193826,1968,68897,1106,724728,22011,177867,3412,284590,4522,1489196,44781,922143,17843,405839,3817,147419,2024,878713,22489,96161,1888,119104,2420,468403,7690,109283,1809,745826,10566,2504578,39482,355122,1738,530825,6820,2466,24,13046,183,323214,4451,601391,6614,125106,2131,52784,624
2021-02-09,55891,280,474666,8579,308848,5148,0,0,787268,14286,3442672,45226,407210,5746,264608,7298,38281,961,81210,1343,1790743,28048,947416,15301,7673,130,27254,418,326150,5145,166095,1780,1150170,21802,641874,11942,285341,4205,381121,4126,414354,9162,546896,15124,365529,7413,41636,639,623731,15925,469254,6376,546253,7485,133,2,282969,6342,96288,1315,802065,10046,98175,1457,194170,1978,69126,1109,728304,22103,178280,3430,285136,4559,1497475,44951,925350,17901,406920,3870,147932,2031,883019,22631,96402,1893,119434,2427,470311,7693,109405,1809,747462,10631,2518333,39799,356040,1748,534116,6898,2485,24,13105,186,324025,4558,602256,6663,125522,2150,52830,647
2021-02-10,56096,280,476067,8888,309940,5174,0,0,789245,14462,3451176,45701,407961,5770,265496,7326,38348,965,81461,1346,1798280,28208,950906,15421,7673,130,27330,423,327061,5174,166553,1791,1152995,21869,643305,12001,287213,4308,383032,4175,414687,9212,548946,15207,366666,7446,41889,641,624970,15939,469905,6387,547692,7496,133,2,283753,6367,96595,1320,805898,10181,98214,1459,194632,1986,69519,1116,732674,22250,178790,3461,285795,4582,1504059,45123,928631,17947,408592,3900,148475,2044,886182,22757,96494,1897,119893,2437,473140,7742,109580,1815,750409,10731,2531060,40148,357339,1765,537319,6932,2485,24,13122,187,324706,4603,603255,6705,125951,2175,52874,647
2021-02-11,56254,280,477570,9021,311043,5199,0,0,791106,14662,3461753,46254,409683,5781,266499,7354,38533,973,81875,1350,1806805,28382,955085,15513,7686,130,27454,424,327432,5196,166876,1791,1155833,21985,645006,12027,287276,4308,384903,4211,417415,9239,551396,15269,367865,7467,42064,641,626477,16019,470803,6411,549076,7721,134,2,284664,6390,96842,1320,810466,10294,98353,1460,195006,1990,69929,1117,736330,22329,179323,3479,286387,4637,1514070,45263,931437,17997,410288,3948,149082,2056,890121,22871,96636,1902,120381,2447,476287,7837,109859,1829,752033,10812,2543236,40535,358581,1774,541018,6958,2505,25,13249,188,326159,4633,604683,6723,126420,2187,52979,647
2021-02-12,56409,282,478667,9180,311608,5212,0,0,793532,14834,3471311,46718,411774,5790,267337,7381,38670,976,82263,1352,1814422,28565,958985,15708,7689,130,27541,425,328565,5223,167225,1796,1158431,22027,646425,12117,288475,4367,386326,4253,418585,9276,553812,15358,368977,7503,42265,643,628012,16027,471851,6430,550158,7752,134,2,285648,6429,97063,1324,814594,10376,98466,1461,195485,2002,70322,1126,740062,22393,179724,3502,287023,4663,1522785,45410,934742,18048,411727,3959,149576,2094,893425,22975,96924,1907,120821,2452,480157,7894,110068,1831,754279,10893,2554842,40901,359641,1785,544209,6966,2524,25,13415,189,327167,4675,605785,6734,126887,2200,53086,647
2021-02-13,56410,282,479856,9242,312562,5252,0,0,795323,14948,3480228,47133,412983,5814,267337,7381,38796,979,82672,1356,1821937,28683,962808,15850,7689,130,27584,425,329039,5236,167483,1803,1160523,22087,647657,12149,288475,4367,387090,4272,418585,9276,555895,15424,370136,7536,42425,647,628956,16119,472791,6437,550972,7780,134,2,286343,6461,97297,1327,818724,10453,98551,1461,197027,2002,70756,1130,743819,22440,180289,3516,287836,4694,1531540,45566,937541,18084,413201,3994,150034,2137,897047,23070,97313,1915,120821,2459,483140,7911,110205,1838,756071,10902,2564055,41149,360584,1790,547424,6996,2524,25,13561,189,328047,4675,606651,6744,127282,2201,53086,647
2021-02-14,56411,282,480931,9242,313028,5265,0,0,797270,14978,3485841,47355,413836,5824,267337,7381,38918,979,83003,1361,1827373,28779,964737,15871,7689,130,27616,426,329258,5236,167483,1803,1162154,22121,648875,12173,288475,4367,388798,4282,419891,9292,557777,15484,370983,7554,42529,649,628956,16119,473567,6444,551526,7782,134,2,287436,6462,97401,1327,821894,10491,98597,1461,197236,2002,71044,1133,745987,22454,180571,3529,288348,4709,1539870,45700,939350,18127,414478,4024,150281,2137,899497,23095,97609,1919,120821,2462,487293,7998,110315,1844,757418,10933,2568930,41273,361294,1794,549999,7012,2524,25,13677,189,328047,4675,607213,6745,127588,2210,53136,647
2021-02-15,56411,282,481605,9244,313348,5275,0,0,798608,14978,3491392,47425,414369,5826,270242,7447,39001,980,83239,1364,1830988,28934,966807,15928,7699,130,27637,426,329726,5237,167483,1803,1163574,22166,649652,12191,289828,4408,389521,4291,420394,9325,559350,15517,371705,7580,42677,649,630408,16130,474169,6446,552180,7783,134,2,287980,6464,97539,1328,824352,10501,98643,1461,197328,2003,71302,1135,747432,22466,180761,3538,288739,4720,1546408,45816,941265,18182,415210,4041,150464,2137,901248,23116,97837,1920,121787,2465,489018,8034,110376,1844,758561,10937,2571723,41336,361756,1796,551538,7016,2542,25,13862,190,328047,4675,607639,6749,127889,2212,53136,647
2021-02-16,56912,287,482488,9257,313525,5287,0,0,799740,14981,3499871,47834,415037,5828,270822,7449,39131,982,83369,1364,1837285,29154,969702,16174,7701,130,27639,426,330318,5263,167945,1806,1164922,22199,650530,12231,289843,4408,390762,4318,420394,9325,560576,15567,372221,7612,42773,651,631532,16149,474621,6448,552960,7787,135,2,288714,6501,97666,1331,826340,10562,98781,1461,197447,2004,71561,1136,751065,22497,181060,3550,289029,4733,1553117,45950,943291,18232,415726,4061,150875,2138,904249,23131,98317,1924,122072,2473,490453,8055,110593,1844,759523,10954,2574648,41386,362347,1797,553308,7037,2542,25,13917,191,329746,4709,608418,6788,128117,2216,53351,662
2021-02-17,56975,288,483167,9346,314192,5313,0,0,801055,15063,3506402,48244,416174,5838,271356,7476,39180,985,83581,1365,1844627,29311,973247,16273,7703,130,27679,427,330906,5306,168353,1817,1166717,22224,651453,12250,291093,4520,391772,4336,421018,9391,561936,15623,372980,7630,42877,654,632772,16160,475379,6458,553915,7821,135,2,289398,6524,97900,1334,829507,10670,98901,1461,197746,2018,71938,1148,755174,22632,181332,3562,289392,4774,1559042,46075,945107,18279,416805,4089,151257,2143,907764,23316,98428,1930,122440,2474,492369,8117,110685,1844,760303,10985,2579802,41496,363248,1806,555592,7075,2545,25,13996,191,330807,4759,609189,6798,128405,2225,53450,662
2021-02-18,57192,288,484365,9424,314445,5323,0,0,802198,15276,3512396,48607,417415,5864,271903,7496,39301,992,83852,1366,1849744,29474,976732,16403,7705,130,27777,428,331505,5321,168639,1826,1168684,22297,652210,12281,291124,4520,392729,4373,421846,9406,563976,15686,373966,7661,43095,655,633973,16251,476292,6472,554986,7997,135,2,289532,6531,98100,1337,833423,10766,99034,1465,198042,2025,72399,1150,758451,22721,181739,3580,289880,4805,1568624,46242,947389,18318,417442,4112,151713,2149,911018,23414,98506,1940,122859,2476,495044,8155,110871,1847,761360,11057,2582111,41630,364399,1813,557896,7090,2558,25,14149,193,332007,4803,610055,6816,128760,2236,53531,662
2021-02-19,57404,289,485212,9573,314713,5336,0,0,804116,15421,3521225,49165,418695,5878,273101,7523,39461,993,84181,1366,1856427,29692,980411,16610,7715,130,27834,430,331747,5336,168953,1826,1170902,22368,653245,12325,293215,4611,394687,4401,422287,9440,565794,15726,374974,7677,43229,656,635446,16274,477287,6480,555909,8048,135,2,289892,6534,98377,1339,836650,10820,99153,1465,198442,2043,72767,1152,761498,22784,182050,3599,290300,4831,1577197,46400,949695,18363,418319,4132,152190,2149,913787,23490,98624,1947,123145,2482,497937,8213,111018,1853,762673,11064,2587712,41832,365256,1834,559930,7098,2575,25,14251,193,332904,4822,610974,6852,129055,2248,53683,662
2021-02-20,57406,289,485986,9590,315230,5348,0,0,806163,15480,3527338,49481,419812,5887,273101,7523,39553,994,84531,1366,1863707,29813,983747,16742,7715,130,27886,430,332182,5336,169150,1826,1172824,22426,654660,12336,293215,4611,396018,4426,422287,9440,567764,15779,375737,7697,43367,658,636269,16342,478157,6491,556700,8059,143,2,290242,6553,98641,1341,840096,10896,99228,1467,198751,2047,73161,1153,764375,22834,182475,3610,290671,4868,1585435,46512,952306,18400,419298,4155,152711,2154,916361,23565,98835,1957,123145,2485,501277,8256,111165,1859,764008,11115,2593816,42041,366034,1842,561812,7197,2575,25,14359,196,333794,4822,611789,6871,129364,2254,53683,662
