date,AK-pt,AK-dt,AL-pt,AL-dt,AR-pt,AR-dt,AS-pt,AS-dt,AZ-pt,AZ-dt,CA-pt,CA-dt,CO-pt,CO-dt,CT-pt,CT-dt,DC-pt,DC-dt,DE-pt,DE-dt,FL-pt,FL-dt,GA-pt,GA-dt,GU-pt,GU-dt,HI-pt,HI-dt,IA-pt,IA-dt,ID-pt,ID-dt,IL-pt,IL-dt,IN-pt,IN-dt,KS-pt,KS-dt,KY-pt,KY-dt,LA-pt,LA-dt,MA-pt,MA-dt,MD-pt,MD-dt,ME-pt,ME-dt,MI-pt,MI-dt,MN-pt,MN-dt,MO-pt,MO-dt,MP-pt,MP-dt,MS-pt,MS-dt,MT-pt,MT-dt,NC-pt,NC-dt,ND-pt,ND-dt,NE-pt,NE-dt,NH-pt,NH-dt,NJ-pt,NJ-dt,NM-pt,NM-dt,NV-pt,NV-dt,NY-pt,NY-dt,OH-pt,OH-dt,OK-pt,OK-dt,OR-pt,OR-dt,PA-pt,PA-dt,PR-pt,PR-dt,RI-pt,RI-dt,SC-pt,SC-dt,SD-pt,SD-dt,TN-pt,TN-dt,TX-pt,TX-dt,UT-pt,UT-dt,VA-pt,VA-dt,VI-pt,VI-dt,VT-pt,VT-dt,WA-pt,WA-dt,WI-pt,WI-dt,WV-pt,WV-dt,WY-pt,WY-dt
2020-09-09,6735,39,134417,2285,67255,928,0,0,206548,5253,749197,13990,60291,1984,53871,4474,14387,615,18308,609,652140,12114,270624,5987,2727,21,10228,90,71594,1204,34707,406,256614,8457,103641,3397,48389,497,57518,1058,155890,5140,123143,9146,114070,3816,4734,134,119952,6889,81920,1921,98446,1755,59,2,87805,2623,8499,122,180061,2990,14114,161,36917,434,7517,433,196779,16009,26268,813,72317,1414,445881,32611,132965,4324,65929,863,28474,499,146058,7882,35507,500,22676,1062,126213,2942,15571,173,164032,1908,675149,13986,55730,428,129289,2697,1197,18,1656,58,81528,2066,88643,1193,11808,254,4151,42
2020-09-10,6860,39,135565,2301,67803,940,0,0,207002,5275,753019,14094,60576,1988,54093,4478,14412,616,18466,613,654723,12325,272588,6062,2815,22,10397,93,72548,1208,35027,407,258573,8480,104429,3410,48443,499,58452,1073,156354,5161,123546,9166,114574,3824,4760,134,120896,6894,82301,1936,99677,1773,59,2,88322,2656,8694,123,181335,3016,14446,163,37373,440,7573,434,197203,16014,26429,816,72620,1432,446637,32618,134086,4354,66700,876,28661,501,146735,7894,36279,512,22782,1067,126592,2975,15834,177,165911,1963,677888,13998,56182,431,130525,2708,1201,18,1661,58,82125,2073,90232,1202,12017,257,4199,42
2020-09-11,6968,40,136703,2333,68987,953,0,0,207525,5290,757126,14265,60881,1991,54326,4480,14493,616,18559,613,658373,12501,274242,6103,2832,24,10567,95,73399,1216,35354,415,260949,8522,105703,3420,49393,520,59349,1087,157109,5202,123986,9180,115217,3828,4792,134,122319,6900,82768,1949,101285,1784,59,2,89175,2670,8817,132,182934,3050,14687,167,37841,449,7620,434,197677,16023,26563,818,72886,1441,447498,32619,135326,4403,67642,888,28888,500,147744,7914,36581,523,22905,1071,129046,3028,16117,177,167263,1999,683295,14279,56789,433,131640,2711,1201,18,1668,58,82590,2079,91672,1206,12174,263,4264,42
2020-09-12,7074,41,137646,2350,69710,969,0,0,208128,5316,760582,14333,61311,1994,54326,4480,14552,616,18726,613,661563,12599,276319,6144,2832,24,10696,96,74204,1218,35588,416,262957,8546,106777,3437,49398,533,60187,1099,157109,5202,124540,9196,115876,3836,4834,135,123048,6912,83640,1958,103085,1802,60,2,89620,2685,8946,134,184305,3073,15154,170,38108,449,7652,435,198126,16027,26661,821,73291,1453,448347,32625,136568,4411,68659,899,29156,505,148635,7915,37092,535,22905,1071,129978,3040,16437,183,168552,2040,685921,14384,57276,434,132940,2722,1220,19,1677,58,82957,2079,93102,1218,12521,265,4297,42
2020-09-13,7136,41,138755,2351,70219,981,0,0,208514,5322,763390,14386,61641,1994,54326,4480,14592,616,18849,615,663986,12607,277715,6191,2832,24,10808,98,74675,1220,35693,416,264340,8562,108020,3438,49408,536,60607,1102,158390,5235,124826,9210,116600,3838,4863,136,123075,6912,84363,1971,104603,1812,60,2,89874,2697,9037,136,185325,3080,15580,171,38188,449,7696,436,198423,16031,26761,823,73648,1454,449072,32629,137405,4415,69354,905,29337,509,148635,7915,37380,539,22905,1071,131864,3064,16638,184,169310,2055,689941,14458,57892,434,133814,2724,1220,19,1684,58,83177,2079,94723,1219,12699,266,4346,42
2020-09-14,7213,41,139459,2355,70627,992,0,0,208726,5322,767063,14458,62032,2000,54895,4485,14622,616,18937,617,665722,12641,278699,6211,2896,27,10887,98,75069,1233,35984,420,265869,8571,108755,3439,50871,546,61182,1105,158882,5252,125080,9219,117147,3839,4903,136,124276,6922,85001,1974,106057,1812,61,2,90018,2706,9164,139,186447,3094,15834,173,38642,450,7714,436,198757,16034,26842,823,73889,1456,449658,32639,138484,4419,70223,905,29488,511,150044,7940,37750,542,23130,1075,132680,3077,16801,184,171498,2073,694547,14508,58451,436,134571,2743,1221,19,1696,58,83861,2095,95564,1219,12820,275,4392,46
2020-09-15,7256,41,140160,2387,71497,1150,0,0,209215,5346,769918,14606,62575,2006,55031,4485,14687,616,19137,618,668838,12786,280356,6255,2935,29,10951,99,75722,1234,36306,425,267380,8589,109445,3460,51006,555,61986,1112,159253,5278,125393,9225,117745,3849,4918,137,124978,6933,85403,1979,107687,1830,61,2,90523,2734,9281,141,187486,3135,16067,175,38970,451,7748,438,199193,16043,26923,830,74129,1484,450425,32655,139485,4506,71314,912,29664,519,151081,7945,38172,551,23250,1078,133470,3098,16994,184,172692,2102,701509,14661,59017,436,135514,2839,1232,19,1702,58,84222,2107,97002,1230,12976,280,4438,46
2020-09-16,7308,41,141087,2392,72219,1157,0,0,209911,5376,773319,14716,63068,2010,55166,4487,14743,617,19234,619,671193,12938,282363,6276,2982,29,11052,102,76680,1248,36594,430,269282,8622,110025,3472,51829,586,62723,1118,159865,5294,125699,9245,118387,3855,4941,138,125782,6944,85865,1985,108997,1844,61,2,91234,2756,9487,141,188800,3176,16336,180,39419,455,7780,438,199583,16054,27041,832,74377,1496,451078,32662,140518,4555,72284,924,29856,521,151889,7963,38284,570,23358,1081,134122,3132,17291,192,174400,2127,706034,14803,59770,437,136359,2884,1232,19,1702,58,84714,2113,98501,1238,13196,290,4566,46
2020-09-17,7413,41,141757,2401,73211,1166,0,0,211663,5411,776945,14807,63613,2016,55386,4488,14790,619,19318,619,674448,13085,284219,6328,3014,31,11211,106,77865,1257,36924,435,271370,8643,110863,3478,52039,586,63412,1127,160343,5311,126128,9260,119017,3861,4962,138,126794,6956,86774,1994,110554,1864,62,2,91935,2780,9721,143,190307,3208,16726,185,39921,457,7814,438,200152,16057,27199,836,74792,1509,451971,32669,141585,4580,73318,930,30068,521,152813,7978,38867,588,23488,1085,135446,3158,17686,193,175702,2141,710423,14909,60662,437,137460,2920,1238,19,1705,58,85101,2123,100619,1240,13430,294,4652,49
2020-09-18,7528,42,142863,2428,74082,1173,0,0,213663,5455,781437,14912,64277,2020,55527,4492,14852,619,19366,620,677652,13224,286170,6390,3043,34,11348,119,78839,1264,37358,439,273596,8666,111900,3495,53403,596,64155,1132,161322,5340,126582,9269,119559,3869,5005,138,127558,6955,87859,2002,112547,1892,62,2,92432,2792,9934,146,191672,3232,17233,187,40387,457,7861,438,200639,16061,27350,841,75153,1526,452764,32682,142596,4608,74567,939,30351,524,153560,8006,39684,599,23620,1088,136318,3177,18075,198,177707,2173,713652,15037,61786,437,138702,2949,1257,19,1706,58,85583,2130,103211,1247,13683,297,4747,49
2020-09-19,7613,42,144164,2437,75160,1181,0,0,213551,5471,785077,15023,64694,2022,55527,4492,14902,619,19449,621,681225,13286,288059,6450,3043,35,11457,119,79785,1265,37624,441,276057,8688,112982,3503,53420,596,65068,1137,161322,5340,127181,9295,120107,3876,5035,139,128112,6970,88773,2015,113794,1905,68,2,93087,2809,10193,156,192751,3260,17610,195,40797,457,7920,438,201100,16064,27512,847,75524,1528,453747,32679,143547,4612,75804,943,30600,527,154261,8028,40993,605,23620,1088,137240,3188,18444,200,179017,2193,716914,15124,62893,440,139655,2990,1257,19,1710,58,85886,2130,105609,1249,13874,308,4780,49
2020-09-20,7704,42,144962,2437,75723,1181,0,0,214018,5480,788078,15018,65248,2023,55527,4492,14955,620,19566,621,683746,13295,289096,6453,3043,35,11534,119,80410,1265,37768,443,277373,8700,113728,3506,53433,597,65413,1139,162258,5366,127540,9310,120656,3879,5079,139,128148,6971,90069,2017,115000,1896,68,2,93364,2810,10325,157,193978,3270,17961,195,41083,457,7947,438,201553,16067,27579,849,75914,1532,454612,32686,144309,4615,76807,946,30802,528,154924,8049,41838,608,23620,1088,137708,3199,18696,202,180621,2195,722460,15159,63774,440,140511,3015,1269,19,1715,58,86169,2130,107343,1250,14054,310,4871,49
2020-09-21,7775,42,145780,2439,76364,1197,0,0,214251,5482,792220,15069,65936,2031,56024,4495,14978,621,19667,627,685431,13316,289975,6455,3116,36,11590,119,81006,1284,38196,447,279032,8717,114251,3512,54956,604,65905,1141,162501,5375,127796,9317,121068,3883,5106,140,129655,6982,90994,2021,116814,1936,69,2,93556,2810,10509,160,195093,3283,18247,196,41388,464,7952,438,201945,16069,27683,851,76119,1531,455187,32691,145165,4623,77908,948,30999,532,155729,8080,42476,609,23932,1097,138124,3212,18869,202,181725,2209,744736,15212,64404,441,141138,3021,1269,19,1719,58,86803,2137,108656,1253,14171,312,4944,49
2020-09-22,7821,42,146584,2457,76981,1209,0,0,214846,5501,795080,15209,66552,2034,56160,4496,15021,621,19761,628,687901,13415,290930,6524,3159,38,11653,119,81674,1293,38676,452,280511,8741,114864,3520,55237,618,66624,1148,163253,5386,127969,9328,121409,3895,5146,140,130406,6998,91474,2031,118574,1974,69,2,94021,2846,10792,163,196258,3320,18511,199,41828,473,7990,438,202371,16076,27790,854,76376,1546,455938,32690,145850,4635,79072,962,31323,535,156512,8099,42596,613,24044,1099,140789,3243,19189,202,182546,2236,749069,15322,65058,443,142010,3060,1278,19,1721,58,87233,2163,110393,1259,14384,317,5016,49
2020-09-23,7875,42,147153,2488,77963,1229,0,0,215284,5526,798351,15313,67186,2038,56315,4497,15050,621,19830,629,690491,13617,292797,6620,3204,38,11820,121,82956,1298,39030,454,282331,8762,115578,3530,56355,629,67590,1161,163869,5407,128512,9347,121793,3902,5171,140,131292,7013,92152,2037,120124,2035,69,2,94573,2870,11034,165,197431,3345,18984,206,42278,477,8007,438,202779,16082,27987,857,76907,1556,456604,32691,146753,4687,80161,970,31513,538,157373,8137,42660,617,24177,1102,141686,3262,19634,202,184068,2252,753551,15455,65948,444,142590,3089,1290,19,1722,58,88042,2175,112276,1269,14504,319,5169,50
2020-09-24,8015,43,148206,2506,79049,1246,0,0,215852,5560,801674,15389,67745,2042,56472,4499,15106,621,19947,630,693032,13794,294334,6667,3232,39,11908,123,83993,1303,39547,458,284620,8793,116481,3548,56461,633,68230,1166,164446,5423,128993,9362,122293,3909,5215,140,132400,7020,93064,2040,121485,2055,69,2,95310,2874,11381,165,199236,3380,19454,215,42731,478,8044,438,203343,16091,28224,859,77338,1565,457557,32696,147744,4715,81244,981,31869,540,158221,8150,43842,627,24311,1106,142707,3279,20097,210,185121,2287,758379,15587,67167,444,143492,3113,1290,19,1724,58,88597,2175,114743,1275,14706,325,5305,50
2020-09-25,8133,48,150658,2491,79946,1266,0,0,216367,5588,805736,15533,68506,2045,56587,4501,15163,623,20085,631,695879,13914,296089,6717,3255,40,12039,126,85031,1312,40228,458,287375,8826,117656,3566,57852,634,69150,1179,165152,5444,129481,9373,122850,3917,5235,140,133443,7028,94241,2046,123544,2075,69,2,96032,2894,11656,170,204658,3427,19888,222,43162,483,8085,438,203891,16097,28487,865,77930,1573,458466,32708,148894,4734,82520,993,32328,545,159051,8157,44905,635,24181,1107,143902,3297,20554,216,186769,2326,761644,15637,68537,448,144433,3136,1296,19,1731,58,89149,2193,117355,1285,14953,330,5420,50
2020-09-26,8244,48,151591,2501,80755,1285,0,0,216826,5623,809215,15588,68973,2047,56587,4501,15215,624,20156,633,698674,14021,297553,6758,3255,40,12166,130,85908,1314,40411,460,289683,8847,118819,3577,57852,634,70038,1185,165152,5444,130050,9391,123328,3925,5260,140,134372,7044,95711,2056,124939,2118,69,2,96677,2911,11943,171,206241,3458,20383,230,43596,484,8121,439,204641,16103,28692,870,78464,1583,459472,32713,150009,4740,83510,1004,32581,549,159937,8177,45413,642,24181,1107,145273,3323,21133,218,188205,2347,764642,15792,69556,448,145408,3144,1317,19,1739,58,89514,2196,120249,1291,15158,332,5465,50
2020-09-27,8359,52,152321,2502,81242,1308,0,0,217237,5623,811699,15608,69472,2048,56587,4501,15250,624,20260,633,700556,14031,298321,6789,3255,40,12264,131,86624,1316,40501,460,291271,8859,119721,3580,57978,636,70385,1189,166075,5465,130642,9404,123895,3935,5288,140,134409,7044,96786,2060,126115,2117,69,2,96859,2919,12126,173,207407,3460,20727,234,44063,485,8172,439,205339,16106,28844,870,78820,1585,460340,32722,150809,4741,84333,1006,32820,549,160770,8180,46304,644,24181,1107,145887,3326,21541,218,190037,2350,770539,15831,70616,453,146144,3159,1317,19,1742,58,89822,2196,122498,1291,15348,334,5633,50
2020-09-28,8477,52,152983,2501,82049,1329,0,0,217513,5624,814797,15641,69967,2052,57147,4503,15264,624,20389,634,701294,14036,298963,6803,3255,40,12351,131,87256,1324,41386,460,293169,8877,120581,3591,59793,641,71003,1195,166315,5480,131072,9415,124371,3938,5300,140,135782,7052,97690,2067,127894,2132,69,2,97049,2921,12538,174,208497,3469,20986,237,44578,487,8208,439,205898,16107,28985,873,79313,1586,461176,32737,151802,4746,85194,1007,32995,549,161642,8181,47422,648,24424,1110,146455,3337,21738,218,190991,2362,773679,15898,71442,453,146593,3172,1318,20,1745,58,90596,2199,124320,1293,15512,337,5754,50
2020-09-29,8602,52,153554,2517,82755,1350,0,0,218185,5632,817940,15791,70458,2058,57329,4505,15300,626,20531,635,704560,14142,300019,6836,3412,48,12436,133,88234,1341,41854,466,294673,8901,121327,3612,59951,650,71921,1205,166848,5490,131584,9423,124805,3946,5337,141,136899,7073,98499,2072,128816,2148,69,2,97638,2957,12825,177,209384,3511,21404,242,45044,493,8233,439,206354,16117,29157,875,79691,1594,462364,32743,152907,4783,86219,1018,33297,555,163219,8196,48467,654,24556,1113,147634,3359,21997,223,191859,2393,780543,15994,72136,457,147516,3187,1318,20,1749,58,91011,2218,126744,1312,15692,345,5821,50
2020-09-30,8707,52,154701,2540,83697,1369,0,0,218511,5654,821126,15898,71090,2061,57550,4508,15326,627,20613,636,706508,14316,301485,6861,3457,50,12555,135,89248,1358,42549,469,296935,8935,122295,3632,60957,678,72830,1208,167458,5511,132116,9456,125217,3949,5391,141,138074,7084,99187,2089,130065,2157,70,2,98190,2969,13179,180,211004,3565,21849,250,45564,493,8266,439,207062,16122,29435,877,80084,1600,463369,32757,153987,4804,87199,1031,33554,560,164135,8216,48755,661,24748,1114,147942,3378,22389,223,193357,2429,784027,16102,73053,460,148271,3208,1318,20,1752,58,91560,2222,129172,1338,15848,350,5948,50
2020-10-01,8838,53,155744,2548,84821,1384,0,0,219214,5674,824307,15989,71723,2064,57742,4511,15358,628,20787,636,709136,14443,303010,6903,3519,50,12660,138,90483,1366,42915,473,299111,8956,123459,3645,61103,678,73619,1225,168009,5519,132870,9480,125997,3949,5431,142,139064,7103,100253,2102,131778,2184,70,2,98886,2979,13626,181,213218,3601,22221,259,46185,497,8317,441,207676,16127,29661,882,80507,1603,464752,32768,155314,4817,88369,1035,33865,561,165078,8234,49067,665,24914,1117,148323,3400,23136,236,194601,2473,788066,16220,74099,460,148721,3228,1326,20,1755,58,92166,2227,132176,1358,16024,354,6083,53
2020-10-02,8964,53,156698,2550,85779,1391,0,0,219778,5693,828365,16074,72454,2069,58297,4513,15423,629,20937,642,711796,14553,304406,6945,3586,51,12754,141,91483,1377,43528,478,301540,9007,124959,3656,62424,699,74566,1232,168826,5545,133631,9490,126711,3950,5468,142,140057,7110,101419,2112,133725,2207,70,2,99558,2999,14044,186,215035,3628,22697,267,46977,498,8534,442,208416,16131,30000,887,81285,1611,466353,32789,156809,4905,89559,1044,34180,566,166270,8254,49747,673,25076,1118,149185,3409,23522,237,195680,2489,793962,16307,75175,474,149687,3250,1326,20,1768,58,92727,2239,134996,1364,16307,355,6214,53
2020-10-03,9111,54,158380,2558,86525,1407,0,0,220403,5705,831495,16122,72929,2071,58297,4513,15473,629,21125,645,714583,14627,305941,6972,3668,52,12887,152,92302,1381,43702,480,303807,9033,126414,3669,62446,698,75576,1239,168826,5545,134303,9507,127194,3957,5486,142,141236,7125,102840,2126,134826,2220,70,2,100167,3011,14490,186,217049,3647,23137,274,47403,503,8597,442,209363,16135,30296,890,81829,1623,468081,32794,157966,4925,90748,1051,34512,572,166270,8271,50375,681,25076,1118,150891,3442,23986,248,196870,2534,799411,16440,76231,476,150803,3270,1327,20,1778,58,93160,2238,138018,1383,16468,357,6365,53
2020-10-04,9300,54,159169,2558,87013,1425,0,0,220757,5706,834636,16150,73389,2077,58297,4513,15519,631,21243,645,716451,14670,306778,6999,3586,53,12957,155,92744,1387,43964,482,305218,9050,127501,3674,62479,698,76086,1242,169719,5577,134947,9510,127785,3958,5519,142,141287,7125,103879,2133,135691,2220,73,2,100488,3013,14738,187,217641,3653,23553,277,47807,504,8645,443,209989,16136,30477,892,82134,1623,469307,32813,158907,4925,91317,1052,34771,573,168161,8287,50675,686,25076,1118,151582,3453,24418,248,198262,2550,802440,16471,77618,478,151870,3273,1327,20,1785,58,93527,2238,139941,1388,16628,358,6504,53
2020-10-05,9511,54,159713,2559,87430,1447,0,0,221091,5707,837722,16179,74029,2085,59120,4517,15547,631,21363,645,717866,14711,328127,7028,3722,56,13007,156,93261,1399,44832,487,307428,9071,128285,3681,63817,706,76787,1248,169937,5586,135462,9530,128277,3961,5545,142,142757,7141,104852,2136,137297,2229,75,2,100703,3013,15127,190,220045,3656,23865,280,48259,509,8680,444,210500,16138,30632,894,82544,1624,470244,32827,159964,4931,91982,1055,35056,574,169126,8300,51305,695,25419,1121,152159,3456,24598,248,200603,2570,806535,16519,78733,483,152557,3276,1322,20,1817,58,94202,2253,141780,1393,16742,361,6629,53
2020-10-06,9656,54,160477,2580,88071,1469,0,0,221937,5713,840324,16251,74535,2094,59241,4521,15652,631,21466,646,720117,14766,329101,7062,3787,56,13090,159,93909,1414,45487,494,308990,9100,129281,3711,64077,706,77741,1255,170469,5592,135957,9538,128691,3967,5565,142,143901,7163,105793,2140,139172,2258,75,2,101678,3027,15633,192,221438,3691,24368,284,48757,511,8731,446,211129,16147,30947,894,83036,1630,471638,32836,161299,4947,93346,1066,35347,581,170255,8318,51737,696,25596,1125,152970,3471,24876,248,202257,2594,811191,16622,79449,489,153182,3291,1321,20,1821,58,94694,2261,143886,1410,16936,364,6770,53
2020-10-07,9784,55,161418,2601,88880,1482,0,0,222558,5733,843734,16358,75410,2097,59364,4522,15697,632,21550,649,722699,14903,330769,7089,3837,58,13196,162,95205,1419,46233,502,311614,9138,130569,3727,65131,725,78669,1261,172625,5604,136492,9557,129158,3973,5604,142,145131,7171,106704,2154,141262,2334,75,2,102241,3051,16194,193,223349,3716,24861,308,49396,516,8800,448,211638,16152,31372,896,83500,1639,472994,32850,162723,4970,94352,1075,35646,585,171550,8347,51768,705,25776,1126,153705,3502,25906,258,204286,2615,817166,16747,80522,499,153691,3303,1322,20,1827,58,95500,2274,146376,1427,17139,369,6899,53
2020-10-08,9919,56,161975,2637,90145,1503,0,0,223407,5743,847385,16425,76186,2107,59748,4527,15765,634,21682,651,726005,15067,332142,7125,3903,59,13297,163,96749,1433,46848,504,314725,9173,132030,3742,65296,741,79550,1272,173149,5609,136936,9565,129919,3979,5639,142,146548,7194,107975,2160,142732,2360,75,2,102819,3074,16766,197,225738,3744,25388,314,50059,518,8878,448,212936,16161,31756,899,83971,1650,474829,32859,164262,4983,95564,1085,36121,596,172971,8372,52294,715,26045,1127,154755,3514,26441,272,206265,2676,821732,16853,81975,504,155535,3328,1324,20,1838,58,96227,2280,149613,1436,17325,370,7092,54
2020-10-09,10099,56,163465,2653,91312,1530,0,0,224101,5746,851229,16502,77068,2115,60038,4530,15843,634,21827,651,728913,15185,333934,7178,3958,59,13461,165,98023,1454,47674,506,317501,9207,133864,3761,67086,765,80633,1283,173406,5635,137701,9577,130652,3990,5666,143,147880,7202,109365,2174,145034,2463,75,2,103681,3080,17478,206,227756,3768,26044,325,50168,522,8970,450,213801,16164,32241,902,84785,1658,476422,32867,166102,4994,97088,1091,36538,600,174352,8387,52892,720,26294,1130,155676,3530,27215,277,207823,2702,826241,16955,83307,508,156649,3344,1324,20,1846,58,96837,2288,152831,1453,17707,376,7335,54
2020-10-10,10350,56,164526,2664,92220,1552,0,0,224985,5759,854303,16568,78047,2121,60038,4530,15918,636,21998,653,728913,15185,335351,7223,4025,60,13532,167,99099,1460,47927,508,320283,9235,135789,3782,67193,768,81630,1293,173406,5635,138340,9587,131169,3995,5696,143,149406,7221,110881,2184,148199,2483,77,2,104638,3096,18118,209,229959,3786,26632,340,51887,525,9092,455,214665,16171,32722,907,85463,1659,477870,32875,167458,4997,98621,1095,36925,600,175804,8421,53364,728,26294,1130,156621,3551,27947,286,209593,2729,829758,17019,84697,512,157905,3354,1325,20,1857,58,97223,2289,155752,1470,17913,381,7455,54
2020-10-11,10608,56,165342,2664,92833,1569,0,0,225575,5759,857077,16581,78752,2134,60038,4530,15984,637,22130,654,734483,15363,336586,7246,4047,61,13633,168,99941,1462,48155,508,322985,9245,137359,3789,67231,769,82358,1295,174587,5655,138903,9604,131853,3999,5723,143,149448,7221,112321,2194,148481,2483,77,2,104932,3101,18733,210,231564,3791,27269,343,52382,525,9143,456,215416,16174,32983,911,85922,1663,479013,32879,168749,4999,99387,1098,37263,600,176820,8426,53671,730,26294,1130,157406,3552,28564,286,211426,2738,832750,17047,85844,518,158716,3358,1325,20,1868,58,97527,2289,158426,1477,18128,382,7611,54
2020-10-12,10805,56,166076,2665,93487,1586,0,0,226072,5759,859960,16594,79499,2144,61377,4532,16022,637,22289,656,736016,15411,339577,7259,4139,61,13675,168,100451,1481,48663,511,325755,9258,138933,3795,69158,774,83074,1300,174647,5669,139663,9617,132357,4003,5752,143,151284,7227,113492,2197,149460,2484,77,2,105228,3101,19205,212,233059,3799,27742,350,52839,529,9208,456,215885,16175,33362,915,86433,1670,480045,32896,170179,5005,100184,1104,37472,600,177844,8444,54234,735,26294,1130,158055,3559,28925,288,214245,2745,836807,17073,86879,524,159570,3361,1325,20,1876,58,98265,2292,160655,1488,18281,385,7802,54
2020-10-13,10960,56,167193,2665,94167,1611,0,0,226749,5767,863614,16650,80414,2181,61697,4533,16068,637,22394,659,738741,15530,340758,7282,4235,62,13736,172,101531,1491,49987,514,329160,9288,140505,3822,69392,786,83967,1318,175329,5679,140412,9630,132839,4012,5780,143,152842,7257,114627,2204,150496,2495,77,2,105941,3115,19682,217,234842,3849,28250,362,53543,533,9279,456,216873,16182,33713,918,86970,1677,481436,32905,171626,5017,101493,1119,37788,605,179673,8458,54540,738,26960,1139,158883,3576,29339,288,215423,2768,842316,17165,87825,524,160805,3372,1328,20,1886,58,99311,2311,164137,1521,18555,387,7964,57
2020-10-14,11103,60,167977,2706,95246,1634,0,0,227660,5772,867094,16752,81205,2186,61861,4537,16132,638,22465,660,741624,15594,342302,7298,4310,62,13834,182,102905,1505,50534,520,332124,9335,141670,3836,70665,838,85278,1325,176209,5695,140992,9647,133413,4022,5816,143,154409,7270,115996,2233,154213,2598,77,2,106817,3140,20321,225,236812,3882,28952,370,54467,536,9349,458,217812,16191,34290,921,87527,1694,482671,32916,173665,5033,102615,1132,38175,609,180956,8481,55516,742,27164,1147,159809,3593,30215,291,217140,2801,848168,17276,89018,529,161610,3381,1328,20,1889,58,100068,2319,167441,1549,18818,391,8177,57
2020-10-15,11268,61,169162,2756,96524,1645,0,0,228748,5789,870380,16839,82443,2187,62028,4540,16166,638,22560,661,744980,15735,344093,7320,4396,62,13922,183,104232,1516,51471,521,336211,9392,143617,3864,70815,838,86410,1341,176952,5707,141579,9672,134042,4028,5836,144,156926,7304,117159,2252,156142,2531,80,2,108139,3152,21043,230,239338,3899,29658,375,55428,546,9426,463,218783,16197,34958,922,88081,1700,484135,32935,175843,5038,103836,1143,38536,613,182502,8496,56085,743,27438,1149,161106,3607,31012,304,219355,2836,853977,17362,90488,531,162941,3388,1329,21,1903,58,100838,2331,171480,1568,19082,393,8375,57
2020-10-16,11496,62,170374,2786,97539,1665,0,0,229508,5806,874102,16901,83712,2196,62830,4542,16255,641,22724,662,748429,15829,345879,7382,4507,64,14007,184,105746,1524,52234,529,341219,9447,145915,3887,72509,859,87764,1349,177726,5727,142346,9702,134822,4032,5865,145,159144,7320,119449,2265,158764,2550,80,2,109255,3160,21674,235,242032,3938,30522,393,56724,556,9514,465,219593,16202,35770,928,88832,1707,485838,32944,177991,5054,105308,1154,38947,620,184185,8524,56412,758,27691,1152,162253,3615,31805,307,220099,2847,859567,17454,91966,539,164124,3408,1329,21,1915,58,101533,2338,175652,1588,19580,396,8665,57
2020-10-17,11710,63,171662,2788,98422,1684,0,0,230412,5824,876258,16940,84804,2199,62830,4542,16334,641,22942,664,752473,15916,347468,7429,4507,64,14101,185,106698,1528,52582,532,344787,9474,148400,3918,72616,859,88823,1363,177726,5727,142930,9723,135463,4036,5913,146,159259,7323,121143,2270,160654,2645,86,2,110006,3171,22284,240,244020,3955,31266,404,57334,557,9625,466,220527,16204,36343,929,89848,1709,487626,32959,180225,5067,106503,1168,39316,622,185670,8535,56650,761,27691,1152,163214,3637,32611,315,222608,2875,863993,17518,93297,541,165238,3422,1335,21,1926,58,102054,2339,175652,1588,19801,399,8816,57
2020-10-18,11934,63,172626,2788,99066,1704,0,0,231149,5827,878395,16979,85803,2199,62830,4542,16370,641,23093,665,755012,15966,348773,7460,4507,64,14183,186,107334,1532,53092,532,348870,9491,150005,3937,72722,859,89538,1372,178869,5750,143660,9737,136149,4037,5939,146,159337,7323,122865,2287,162156,2648,86,2,110239,3171,22821,241,246116,3961,31983,409,58068,557,9694,467,221802,16211,36788,934,90374,1711,489016,32972,181787,5067,107299,1171,39532,622,186772,8555,57293,766,27691,1152,163990,3650,33269,323,225126,2884,869376,17541,94394,544,166138,3433,1335,21,1937,58,102403,2339,175652,1588,20081,399,9025,57
2020-10-19,12138,63,173485,2789,99597,1714,0,0,231933,5830,882666,16987,86727,2207,64021,4554,16395,641,23196,666,756719,16020,350654,7479,4725,67,14218,186,108114,1548,54123,535,352449,9520,151588,3960,74616,872,90443,1381,179070,5766,144488,9753,136643,4041,5962,146,164055,7364,124492,2292,164249,2660,86,2,110592,3171,23503,242,247551,3969,32642,413,58817,568,9746,468,222994,16214,37302,935,90978,1714,490015,32990,183624,5075,108073,1173,39799,630,188442,8562,57950,768,28347,1159,164609,3661,33836,323,228267,2896,874080,17564,95572,547,166828,3457,1335,21,1946,58,103323,2357,183177,1624,20293,399,9311,57
